Secretaria;N˙mero do Processo;Modalidade de ContrataÁ„o;Empresa Contratada;CPF / CNPJ / CGC;DescriÁ„o Processo;Item / Finalidade;Quantidade Item; Valor Unit·rio ; Valor R$ Empenho ;Nota de Empenho;Data Emiss„o do Pagamento;Tipo de Documento do Pagamento; Valor NE ; Valor NL ; Valor NP ; Valor OB ;CÛdigo UG Documento;CÛdigo Fonte Recurso;Sistema Origem NE;Nome Poder;Local Entrega
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE OURO VERDE;09.642.975/0001-98;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$130.000,00;2020NE05926;09/04/2020;NL; R$-   ;R$130.000,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;OURO VERDE
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE OURO VERDE;09.642.975/0001-98;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$130.000,00;2020NE05926;09/04/2020;NP; R$-   ; R$-   ;R$130.000,00; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;OURO VERDE
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PONTAL/SP;11.864.245/0001-83;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;1;R$130.000,00;R$130.000,00;2020NE05949;09/04/2020;NE;R$130.000,00; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;PONTAL
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PONTAL/SP;11.864.245/0001-83;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$130.000,00;2020NE05949;09/04/2020;NL; R$-   ;R$130.000,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;PONTAL
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PONTAL/SP;11.864.245/0001-83;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$130.000,00;2020NE05949;09/04/2020;NP; R$-   ; R$-   ;R$130.000,00; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;PONTAL
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE POPULINA;97.520.318/0001-35;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;1;R$130.000,00;R$130.000,00;2020NE05950;09/04/2020;NE;R$130.000,00; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;MARACAI
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE POPULINA;97.520.318/0001-35;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$130.000,00;2020NE05950;09/04/2020;NL; R$-   ;R$130.000,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;MARACAI
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE POPULINA;97.520.318/0001-35;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$130.000,00;2020NE05950;09/04/2020;NP; R$-   ; R$-   ;R$130.000,00; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;MARACAI
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PROMISSAO;13.261.761/0001-49;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;1;R$130.000,00;R$130.000,00;2020NE05952;09/04/2020;NE;R$130.000,00; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;PROMISSAO
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PROMISSAO;13.261.761/0001-49;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$130.000,00;2020NE05952;09/04/2020;NL; R$-   ;R$130.000,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;PROMISSAO
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PROMISSAO;13.261.761/0001-49;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$130.000,00;2020NE05952;09/04/2020;NP; R$-   ; R$-   ;R$130.000,00; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;PROMISSAO
SECRETARIA DA SAUDE;4242/2020;DISPENSA DE LICITACAO;LABORAT”RIO TEUTO BRASILEIRO S/A;17.159.229/0001-76;LABORAT”RIO TEUTO BRASILEIRO S.A.;CEFALOTINA SODICA 1 G ,INJETAVEL,AMPOLA/FRASCO-AMPOLA +DILUENTE;10000;R$6,50;R$130.000,00;2020NE03108;04/05/2020;ORDINARIO;R$65.000,00; R$-   ; R$-   ; R$-   ;92201;1;;PODER EXECUTIVO;HCFMRP-USP - CIF  -  P.E. 3084/2020
SECRETARIA DA SAUDE;4242/2020;DISPENSA DE LICITACAO;LABORAT”RIO TEUTO BRASILEIRO S/A;17.159.229/0001-76;LABORAT”RIO TEUTO BRASILEIRO S.A.;GERAIS CEFALOTINA SODICA 1G,PO LIOF INJ,FA C/S/DIL, IV/IM;10000;R$6,50;R$130.000,00;2020NE03108;04/05/2020;ORDINARIO;R$65.000,00; R$-   ; R$-   ; R$-   ;92201;1;;PODER EXECUTIVO;HCFMRP-USP - CIF  -  P.E. 3084/2020
SECRETARIA DA SAUDE;202014963;PREG√O;MARZO  VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.745.352/0001-00;AQUISIÁ„O DE MATERIAL PERMANENTE COVID-19;ARMARIO ALTO,MED.(1600X800X500)MM,COR CASCA DE OVO;63;R$682,38;R$129.840,22;2020NE00181;06/04/2020;ORDINARIO;R$42.989,94; R$-   ; R$-   ; R$-   ;90199;7;;PODER EXECUTIVO;HOSPITAL ESTADUAL DE BEBEDOURO
SECRETARIA DA SAUDE;202014963;PREG√O;MARZO  VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.745.352/0001-00;AQUISIÁ„O DE MATERIAL PERMANENTE COVID-19;ARMARIO BAIXO,MED.(750X800X500)MM,COR CASCA DE OVO;9;R$366,00;R$129.840,22;2020NE00181;06/04/2020;ORDINARIO;R$3.294,00; R$-   ; R$-   ; R$-   ;90199;7;;PODER EXECUTIVO;HOSPITAL ESTADUAL DE BEBEDOURO
SECRETARIA DA SAUDE;202014963;PREG√O;MARZO  VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.745.352/0001-00;AQUISIÁ„O DE MATERIAL PERMANENTE COVID-19;ESTACAO DE TRABALHO,UM MODULO,S/DIV.,COR CASCA DE OVO;41;R$496,28;R$129.840,22;2020NE00181;06/04/2020;ORDINARIO;R$20.347,48; R$-   ; R$-   ; R$-   ;90199;7;;PODER EXECUTIVO;HOSPITAL ESTADUAL DE BEBEDOURO
SECRETARIA DA SAUDE;202014963;PREG√O;MARZO  VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.745.352/0001-00;AQUISIÁ„O DE MATERIAL PERMANENTE COVID-19;ESTACAO DE TRABALHO,UM MODULO,S/DIVISORIAS,COR CASCA DE OVO;10;R$607,94;R$129.840,22;2020NE00181;06/04/2020;ORDINARIO;R$6.079,40; R$-   ; R$-   ; R$-   ;90199;7;;PODER EXECUTIVO;HOSPITAL ESTADUAL DE BEBEDOURO
SECRETARIA DA SAUDE;202014963;PREG√O;MARZO  VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.745.352/0001-00;AQUISIÁ„O DE MATERIAL PERMANENTE COVID-19;ESTACAO DE TRABALHO,UM MODULO.,S/DIV.,MED.(1600X600)MMX(1400X600)MM;10;R$614,14;R$129.840,22;2020NE00181;06/04/2020;ORDINARIO;R$6.141,40; R$-   ; R$-   ; R$-   ;90199;7;;PODER EXECUTIVO;HOSPITAL ESTADUAL DE BEBEDOURO
SECRETARIA DA SAUDE;202014963;PREG√O;MARZO  VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.745.352/0001-00;AQUISIÁ„O DE MATERIAL PERMANENTE COVID-19;GAVETEIRO P/ESCRITORIO,MDP,CASCA DE OVO,03 GAVETAS,VOLANTE;64;R$328,78;R$129.840,22;2020NE00181;06/04/2020;ORDINARIO;R$21.041,92; R$-   ; R$-   ; R$-   ;90199;7;;PODER EXECUTIVO;HOSPITAL ESTADUAL DE BEBEDOURO
SECRETARIA DA SAUDE;202014963;PREG√O;MARZO  VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.745.352/0001-00;AQUISIÁ„O DE MATERIAL PERMANENTE COVID-19;MESA AUX.PARA ESCRITORIO,COR CASCA DE OVO,600X600MM,ALTURA 600MM;21;R$203,47;R$129.840,22;2020NE00181;06/04/2020;ORDINARIO;R$4.272,87; R$-   ; R$-   ; R$-   ;90199;7;;PODER EXECUTIVO;HOSPITAL ESTADUAL DE BEBEDOURO
SECRETARIA DA SAUDE;202014963;PREG√O;MARZO  VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.745.352/0001-00;AQUISIÁ„O DE MATERIAL PERMANENTE COVID-19;MESA AUXILIAR PARA ESCRITORIO,MDP,MED.(700X600)MM,COR CASCA DE OVO;10;R$204,71;R$129.840,22;2020NE00181;06/04/2020;ORDINARIO;R$2.047,10; R$-   ; R$-   ; R$-   ;90199;7;;PODER EXECUTIVO;HOSPITAL ESTADUAL DE BEBEDOURO
SECRETARIA DA SAUDE;202014963;PREG√O;MARZO  VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.745.352/0001-00;AQUISIÁ„O DE MATERIAL PERMANENTE COVID-19;MESA DE AUDITORIO,AGLOMERADO,MARFIM,(3200X700)MM;3;R$779,96;R$129.840,22;2020NE00181;06/04/2020;ORDINARIO;R$2.339,88; R$-   ; R$-   ; R$-   ;90199;7;;PODER EXECUTIVO;HOSPITAL ESTADUAL DE BEBEDOURO
SECRETARIA DA SAUDE;202014963;PREG√O;MARZO  VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.745.352/0001-00;AQUISIÁ„O DE MATERIAL PERMANENTE COVID-19;MESA DE REUNIAO,CASCA DE OVO,MDP,(2500X1800)MM;3;R$509,92;R$129.840,22;2020NE00181;06/04/2020;ORDINARIO;R$1.529,76; R$-   ; R$-   ; R$-   ;90199;7;;PODER EXECUTIVO;HOSPITAL ESTADUAL DE BEBEDOURO
SECRETARIA DA SAUDE;202014963;PREG√O;MARZO  VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.745.352/0001-00;AQUISIÁ„O DE MATERIAL PERMANENTE COVID-19;MESA DE REUNIAO,MDP,CASCA DE OVO,(1800X1000)MM;1;R$434,24;R$129.840,22;2020NE00181;06/04/2020;ORDINARIO;R$434,24; R$-   ; R$-   ; R$-   ;90199;7;;PODER EXECUTIVO;HOSPITAL ESTADUAL DE BEBEDOURO
SECRETARIA DA SAUDE;202014963;PREG√O;MARZO  VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.745.352/0001-00;AQUISIÁ„O DE MATERIAL PERMANENTE COVID-19;MESA DE REUNIAO,MDP,MED.(3000X1200)MM,COR CASCA DE OVO;2;R$598,01;R$129.840,22;2020NE00181;06/04/2020;ORDINARIO;R$1.196,02; R$-   ; R$-   ; R$-   ;90199;7;;PODER EXECUTIVO;HOSPITAL ESTADUAL DE BEBEDOURO
SECRETARIA DA SAUDE;202014963;PREG√O;MARZO  VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.745.352/0001-00;AQUISIÁ„O DE MATERIAL PERMANENTE COVID-19;MESA DE REUNIAO,MDP,MED.1200MM,COR CASCA DE OVO;9;R$347,39;R$129.840,22;2020NE00181;06/04/2020;ORDINARIO;R$3.126,51; R$-   ; R$-   ; R$-   ;90199;7;;PODER EXECUTIVO;HOSPITAL ESTADUAL DE BEBEDOURO
SECRETARIA DA SAUDE;202014963;PREG√O;MARZO  VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.745.352/0001-00;AQUISIÁ„O DE MATERIAL PERMANENTE COVID-19;MESA DE TRABALHO,MDP,CASCA DE OVO,(1400X700)MM;12;R$384,61;R$129.840,22;2020NE00181;06/04/2020;ORDINARIO;R$4.615,32; R$-   ; R$-   ; R$-   ;90199;7;;PODER EXECUTIVO;HOSPITAL ESTADUAL DE BEBEDOURO
SECRETARIA DA SAUDE;202014963;PREG√O;MARZO  VITORINO INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.745.352/0001-00;AQUISIÁ„O DE MATERIAL PERMANENTE COVID-19;MESA DE TRABALHO,MED.(1200X700)MM,CASCA DE OVO;31;R$334,98;R$129.840,22;2020NE00181;06/04/2020;ORDINARIO;R$10.384,38; R$-   ; R$-   ; R$-   ;90199;7;;PODER EXECUTIVO;HOSPITAL ESTADUAL DE BEBEDOURO
SECRETARIA DE DESENVOLVIMENTO SOCIAL;1883572/19;INDEPEND LICITACAO;ASSOCIA«√O SEARA NORTE;62.779.384/0001-40;FORNEC. DE REFEI«’ES DE B.P. DE ARARAQUARA;TERMO DE COLABORA«√O QUE ENTRE SI CELEBRAM O ESTADO DE S√O PAULO, POR INTERM…DIO DA SECRETARIA DE DESENVOLVIMENTO SOCIAL, E  A ASSOCIA«√O SEARA NORTE, OBJETIVANDO A DISPONIBILIZA«√O DE ALIMENTA«√O DE QUALIDADE A PRE«OS ACESSÕVEIS ¿;1;R$129.411,00;R$129.411,00;2020NE00283;01/06/2020;NE;R$129.411,00; R$-   ; R$-   ; R$-   ;350173;1;SIAFEM;PODER EXECUTIVO;SAO PAULO
SECRETARIA DE DESENVOLVIMENTO SOCIAL;1886608/19;INDEPEND LICITACAO;MINISTERIO EVANGELICO PALAVRA DE VIDA;03.742.978/0001-17;FORNEC. DE REFEI«’ES B.P. DE GUARUJA;TERMO DE COLABORA«√O QUE ENTRE SI CELEBRAM O ESTADO DE S√O PAULO, POR INTERM…DIO DA SECRETARIA DE DESENVOLVIMENTO SOCIAL, E O MINIST…RIO EVANG…LICO PALAVRA DE VIDA, OBJETIVANDO A DISPONIBILIZA«√O DE ALIMENTA«√O DE QUALIDADE A PRE«O;1;R$129.411,00;R$129.411,00;2020NE00286;01/06/2020;NE;R$129.411,00; R$-   ; R$-   ; R$-   ;350173;1;SIAFEM;PODER EXECUTIVO;GUARUJA
SECRETARIA DA SAUDE;20/15103;PREG√O;UNAPEL - COMERCIO DE ARTIGOS DE PAPEL EIRELI  - ME;13.703.567/0001-76;AQUIS. PAPEL TOALHA INTERFOLHAS - P.E.;TOALHA DE PAPEL-SIMPLES-INTERF.INST,CLASSE1,3DOB,M(23X27),LISO,BRANCO;10500;R$12,30;R$129.150,00;2020NE00720;05/06/2020;ESTIMATIVA;R$129.150,00; R$-   ; R$-   ; R$-   ;90172;5;;PODER EXECUTIVO;RUA VOLUNTARIOS DA PATRIA N ∫ 4301
SECRETARIA DE DESENVOLVIMENTO SOCIAL;1893381/19;INDEPEND LICITACAO;FUMARES-FUNDA«√O MARILENSE DE REC. SOCIAL;46.174.702/0001-92;FORNEC. DE REFEI«’ES B.P. DE MARÕLIA;TERMO DE COLABORA«√O QUE ENTRE SI CELEBRAM O ESTADO DE S√O PAULO, POR INTERM…DIO DA SECRETARIA DE DESENVOLVIMENTO SOCIAL, E A  FUNDA«√O MARILIENSE DE RECUPERA«√O SOCIAL, OBJETIVANDO A DISPONIBILIZA«√O DE ALIMENTA«√O DE QUALIDADE A ;1;R$128.754,00;R$128.754,00;2020NE00315;01/06/2020;NE;R$128.754,00; R$-   ; R$-   ; R$-   ;350173;1;SIAFEM;PODER EXECUTIVO;MARILIA
SECRETARIA DA SAUDE;PAB2020S;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE ARTUR NOGUEIRA;12.012.065/0001-36;PAB 2020;DESTINADO AO PROGRAMA PAB ESTADUAL 2020;1;R$128.280,00;R$128.280,00;2020NE05161;27/03/2020;NE;R$128.280,00; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;ARTUR NOGUEIRA
SECRETARIA DA SAUDE;PAB2020S;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE ARTUR NOGUEIRA;12.012.065/0001-36;PAB 2020;DESTINADO AO PROGRAMA PAB ESTADUAL 2020;0; R$-   ;R$128.280,00;2020NE05161;27/03/2020;NL; R$-   ;R$128.280,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;ARTUR NOGUEIRA
SECRETARIA DA SAUDE;PAB2020S;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE ARTUR NOGUEIRA;12.012.065/0001-36;PAB 2020;DESTINADO AO PROGRAMA PAB ESTADUAL 2020;0; R$-   ;R$128.280,00;2020NE05161;27/03/2020;NP; R$-   ; R$-   ;R$128.280,00; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;ARTUR NOGUEIRA
SECRETARIA DA SAUDE;799971/20;DISPENSA DE LICITACAO;PROC9 INDUSTRIA QUIMICA EIRELI;07.944.100/0001-15;OUTROS MATERIAIS DE CONSUMO;HASTE PARA COLETA EM POLIESTIRENO SWAB COM CABECA DE RAYON COMP 150 MM;9000;R$0,99;R$127.710,00;2020NE02860;09/03/2020;ORDINARIO;R$8.910,00; R$-   ; R$-   ; R$-   ;92301;1;;PODER EXECUTIVO;AVENIDA DOUTOR ENÈAS CARVALHO DE AGUIAR 155
SECRETARIA DA SAUDE;799971/20;DISPENSA DE LICITACAO;PROC9 INDUSTRIA QUIMICA EIRELI;07.944.100/0001-15;OUTROS MATERIAIS DE CONSUMO;HASTE PARA COLETA EM POLIESTIRENO SWAB COM CABECA DE RAYON COMP 150 MM;120000;R$0,99;R$127.710,00;2020NE03695;23/03/2020;ORDINARIO;R$118.800,00; R$-   ; R$-   ; R$-   ;92301;1;;PODER EXECUTIVO;AVENIDA DOUTOR ENÈAS CARVALHO DE AGUIAR 155
SECRETARIA DA SAUDE;799971/20;DISPENSA DE LICITACAO;PROC9 INDUSTRIA QUIMICA EIRELI;07.944.100/0001-15;OUTROS MATERIAIS DE CONSUMO;PREVENÁ„O AO SURTO DO CORONAVIRUS;0; R$-   ;R$127.710,00;2020NE02860;07/04/2020;NL; R$-   ;R$8.910,00; R$-   ; R$-   ;92301;1;SIAFISICO;PODER EXECUTIVO;SAO PAULO
SECRETARIA DA SAUDE;799971/20;DISPENSA DE LICITACAO;PROC9 INDUSTRIA QUIMICA EIRELI;07.944.100/0001-15;OUTROS MATERIAIS DE CONSUMO;PREVENÁ„O AO SURTO DO CORONAVIRUS;0; R$-   ;R$127.710,00;2020NE02860;08/06/2020;OB; R$-   ; R$-   ; R$-   ;R$8.910,00;92301;1;SIAFISICO;PODER EXECUTIVO;SAO PAULO
SECRETARIA DA SAUDE;799971/20;DISPENSA DE LICITACAO;PROC9 INDUSTRIA QUIMICA EIRELI;07.944.100/0001-15;OUTROS MATERIAIS DE CONSUMO;PREVENÁ„O AO SURTO DO CORONAVIRUS;0; R$-   ;R$127.710,00;2020NE03695;08/04/2020;NL; R$-   ;R$39.600,00; R$-   ; R$-   ;92301;1;SIAFISICO;PODER EXECUTIVO;SAO PAULO
SECRETARIA DA SAUDE;799971/20;DISPENSA DE LICITACAO;PROC9 INDUSTRIA QUIMICA EIRELI;07.944.100/0001-15;OUTROS MATERIAIS DE CONSUMO;PREVENÁ„O AO SURTO DO CORONAVIRUS;0; R$-   ;R$127.710,00;2020NE03695;04/05/2020;NL; R$-   ;R$49.500,00; R$-   ; R$-   ;92301;1;SIAFISICO;PODER EXECUTIVO;SAO PAULO
SECRETARIA DA SAUDE;PAB2020S;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PORTO FELIZ;12.372.408/0001-73;PAB 2020;DESTINADO AO PROGRAMA PAB ESTADUAL 2020;1;R$126.684,00;R$126.684,00;2020NE05160;27/03/2020;NE;R$126.684,00; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;PORTO FELIZ
SECRETARIA DA SAUDE;PAB2020S;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PORTO FELIZ;12.372.408/0001-73;PAB 2020;DESTINADO AO PROGRAMA PAB ESTADUAL 2020;0; R$-   ;R$126.684,00;2020NE05160;27/03/2020;NL; R$-   ;R$126.684,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;PORTO FELIZ
SECRETARIA DA SAUDE;PAB2020S;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PORTO FELIZ;12.372.408/0001-73;PAB 2020;DESTINADO AO PROGRAMA PAB ESTADUAL 2020;0; R$-   ;R$126.684,00;2020NE05160;27/03/2020;NP; R$-   ; R$-   ;R$126.684,00; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;PORTO FELIZ
SECRETARIA DA SAUDE;13328/2020;PREG√O;COMERCIAL 3 ALBE LTDA;74.400.052/0001-91;AQUIS. MAT CONSUMO: ALCOOL GEL;HIGIENIZADOR,GEL,NEUTRO,ANTISSEPTICO A BASE ETANOL 70%,ALPHA BISABOLOL;1512;R$83,00;R$125.496,00;2020NE00595;27/05/2020;ORDINARIO;R$125.496,00; R$-   ; R$-   ; R$-   ;90167;5;;PODER EXECUTIVO;RUA ARI BARROSO, 355
SECRETARIA DA SAUDE;202012056;PREG√O;ABBOTT LABORATORIOS DO BRASIL LTDA;56.998.701/0033-01;MEDICAMENTOS E INSUMOS FARMACEUTICOS;AQUISI«√O DE CLARITROMICINA E OUTROS;0; R$-   ;R$125.448,96;2020NE00769;03/06/2020;NL; R$-   ;R$56.616,00; R$-   ; R$-   ;90183;5;SIAFISICO;PODER EXECUTIVO;SAO PAULO
SECRETARIA DA SAUDE;202012056;PREG√O;ABBOTT LABORATORIOS DO BRASIL LTDA;56.998.701/0033-01;MEDICAMENTOS E INSUMOS FARMACEUTICOS;AQUISI«√O DE CLARITROMICINA E OUTROS;0; R$-   ;R$125.448,96;2020NE00769;10/06/2020;OB; R$-   ; R$-   ; R$-   ;R$56.616,00;90183;5;SIAFISICO;PODER EXECUTIVO;SAO PAULO
SECRETARIA DA SAUDE;202012056;PREG√O;ABBOTT LABORATORIOS DO BRASIL LTDA;56.998.701/0033-01;MEDICAMENTOS E INSUMOS FARMACEUTICOS;AQUISI«√O DE CLARITROMICINA E OUTROS;0; R$-   ;R$125.448,96;2020NE00770;04/06/2020;NL; R$-   ;R$6.060,00; R$-   ; R$-   ;90183;5;SIAFISICO;PODER EXECUTIVO;SAO PAULO
SECRETARIA DA SAUDE;202012056;PREG√O;ABBOTT LABORATORIOS DO BRASIL LTDA;56.998.701/0033-01;MEDICAMENTOS E INSUMOS FARMACEUTICOS;AQUISI«√O DE CLARITROMICINA E OUTROS;0; R$-   ;R$125.448,96;2020NE00770;10/06/2020;OB; R$-   ; R$-   ; R$-   ;R$6.060,00;90183;5;SIAFISICO;PODER EXECUTIVO;SAO PAULO
SECRETARIA DA SAUDE;202012056;PREG√O;ABBOTT LABORATORIOS DO BRASIL LTDA;56.998.701/0033-01;MEDICAMENTOS E INSUMOS FARMACEUTICOS;CLARITROMICINA 500 MG,INJETAVEL,AMPOLA/FRASCO-AMPOLA+DILUENTE;1680;R$33,70;R$125.448,96;2020NE00769;01/06/2020;ORDINARIO;R$56.616,00; R$-   ; R$-   ; R$-   ;90183;5;;PODER EXECUTIVO;AV. DR. ARNALDO, 165
SECRETARIA DA SAUDE;202012056;PREG√O;ABBOTT LABORATORIOS DO BRASIL LTDA;56.998.701/0033-01;MEDICAMENTOS E INSUMOS FARMACEUTICOS;COLAGENASE+CLORANFENICOL (0,6UI+0,01G)/G,POMADA,BISNAGA/G;37800;R$0,16;R$125.448,96;2020NE00770;01/06/2020;ORDINARIO;R$6.108,48; R$-   ; R$-   ; R$-   ;90183;5;;PODER EXECUTIVO;AV. DR. ARNALDO, 165
SECRETARIA DA SAUDE;202012056;PREG√O;ABBOTT LABORATORIOS DO BRASIL LTDA;56.998.701/0033-01;MEDICAMENTOS E INSUMOS FARMACEUTICOS;GERAIS CLARITROMICINA, LACTOBIONATO 500 MG, PO LIOF INJ, FA C/S/DIL,IV;1680;R$33,70;R$125.448,96;2020NE00769;01/06/2020;ORDINARIO;R$56.616,00; R$-   ; R$-   ; R$-   ;90183;5;;PODER EXECUTIVO;AV. DR. ARNALDO, 165
SECRETARIA DA SAUDE;202012056;PREG√O;ABBOTT LABORATORIOS DO BRASIL LTDA;56.998.701/0033-01;MEDICAMENTOS E INSUMOS FARMACEUTICOS;GERAIS COLAGENASE 0,6U/G+CLORANFENICOL 0,01G/G,POM,BIS, DERMATO;37800;R$0,16;R$125.448,96;2020NE00770;01/06/2020;ORDINARIO;R$6.108,48; R$-   ; R$-   ; R$-   ;90183;5;;PODER EXECUTIVO;AV. DR. ARNALDO, 165
SECRETARIA DA SAUDE;PAB2020C;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE IBIUNA;13.021.055/0001-20;PAB 2020 CONSUMO;DESTINADO AO PROGRAMA PAB ESTADUAL 2020.;1;R$125.219,20;R$125.219,20;2020NE04553;27/03/2020;NE;R$125.219,20; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;IBIUNA
SECRETARIA DA SAUDE;PAB2020C;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE IBIUNA;13.021.055/0001-20;PAB 2020 CONSUMO;DESTINADO AO PROGRAMA PAB ESTADUAL 2020.;0; R$-   ;R$125.219,20;2020NE04553;27/03/2020;NL; R$-   ;R$125.219,20; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;IBIUNA
SECRETARIA DA SAUDE;PAB2020C;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE IBIUNA;13.021.055/0001-20;PAB 2020 CONSUMO;DESTINADO AO PROGRAMA PAB ESTADUAL 2020.;0; R$-   ;R$125.219,20;2020NE04553;27/03/2020;NP; R$-   ; R$-   ;R$125.219,20; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;IBIUNA
SECRETARIA DA SAUDE;2020/21167;PREG√O;DE PAULI COMERCIO REPRESENTA«AO IMPORTA«AO E EXPORTA«AO LTDA;03.951.140/0001-33;AQ.MARTERIAL DE NUTRIÁ„O-PROTOCOLO COVID;EQUIPO P/BOMBA DE INFUSAO,LIFEMED,REF.EQL-E,ESTERIL;5000;R$25,00;R$125.000,00;2020NE00532;10/06/2020;ORDINARIO;R$125.000,00; R$-   ; R$-   ; R$-   ;90171;5;;PODER EXECUTIVO;AV. EMILIO RIBAS, 1819
SECRETARIA ADMINISTRACAO PENITENCIARIA;9265/2020;PREG√O;CLAUDENICE DE OLIVEIRA RAMIRES;05.362.269/0001-31;AQUISI«√O DE GENEROS ALIMENTICIOS PERECIVEIS;LEITE PASTEURIZADO, INTEGRAL;50000;R$2,49;R$124.500,00;2020NE00218;06/05/2020;GLOBAL;R$124.500,00; R$-   ; R$-   ; R$-   ;380106;1;;PODER EXECUTIVO;AVENIDA SÈRGIO ROBERTO ASCENCIO
